ID,State,V1,V2,V3,V4,V5,V6,V7,V8,V9,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,A2_12,A2_13,V24,V102,V103,V104,V105,V106,V107,V36,V37,V38,V39,V40,V41,V42,V43,V44,A5_OTH,A5_OTXT,A5_11,V56,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V143,V198,V199,V200,V201,V202,V203,V203A,V204,V205,V206,V207,V208,V209,V210,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V35_OTH,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V81,V82,V83,V60,V61,V62,V63,V64,V65,V80,V67,V68,V69,V142,V96,V97,V98,V99,V100,V101,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V126,V187,V66,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V226,D9_2,V227,V228,D10_COM,V228A,V228B,V228C,V228D,V228E,V228F,V228G,V228H,V228I,V228J,V228K,V144,E1_COM,V145,V146,V147,V148,V149,V152,V150,V151,V153,V154,V155,V156,V157,V158,V159,V160,V164,V161,V162,V163,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,F8_4,F8_5,V179,V180,V181,V182,V183,V184,V185,V186,V188,V189,V190,V191,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V192,V193,V194,V195,V196,V197,V238,V239,V240,V57,V58,V249,H6_COM,V250,V229,V230,V231,V232,V233,V234,V235,V236,V237,V243,H17_1COM,V241,H17_2COM,V242,H17_3COM,V244,V254,H19_COM,V245,H20_COM,H21,H22,V246,H23,H24,V247,V248,V253,V251,wtageed,wtsex,wtloc,wtage,wted,V258,StateMap,life.quality
29910,NSW,6,36,NA,1,2,2,3,2,4,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,3,2,3,3,3,1,0,0,0,0,0,1,0,0,0,,0,8,3,1,3,2,2,4,4,4,4,2,2,1,1,1,1,1,-2,8,8,10,10,3,1,1,1,3,1,3,3,3,3,3,2,3,3,3,,3,4,2,3,3,2,4,2,3,5,1,2,2,3,1,4,1,3,1,1,2,1,2,2,7,3,7,3,3,4,4,2,3,3,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,1,1,1,1,1,1,2,3,1,3,5,NA,3,4,3,4,1,7,1,10,3,1,10,1,1,10,10,10,1,1,1,5,,1,4,4,4,2,1,4,4,2,1,1,701,,7,8,3,2,2,1,1,1,4,4,3,2,6,9,7,8,8,3,2,3,3,3,3,3,3,2,3,3,4,3,3,5,5,5,1,5,5,5,3,4,4,2,4,4,4,4,4,4,1,2,2,1,2,2,1,2,1,1,5,1,1,1,3,8,8,1,1,1,10,1,1964,47,2,0,1,,1,6,2,4,1,2,1,1,2,7,1101,,1101,,1101,,1,1,,1201,,9,7,8,2,NA,25,2,8,2,6,1,1,3,2,1.342862,1,0.88014361
29919,NSW,6,36,NA,1,2,2,1,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,2,1,2,2,2,2,3,1,0,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,1,3,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,,1,5,1,3,1,2,5,1,1,1,1,2,2,1,4,1,3,1,4,1,3,1,2,2,1,1,10,1,1,10,1,1,3,2,4,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,3,3,3,3,3,NA,NA,NA,NA,1,4,4,4,1,10,1,10,10,10,10,10,10,10,10,1,-2,-2,1,18,,1,4,4,4,2,2,4,4,2,1,1,701,,3,2,1,1,2,10,2,2,1,2,1,1,1,10,10,1,10,4,0,0,1,2,4,3,1,2,2,3,2,1,2,1,5,5,5,5,5,5,1,2,1,1,1,1,4,3,4,4,1,4,1,1,2,4,1,4,1,1,5,5,5,4,1,1,1,10,1,10,10,2,1939,72,5,5,4,,2,1,1,10,2,2,2,2,2,1,1101,,-2,,-2,,1,1,,1201,,4,4,4,2,NA,16,1,1,1,8,2,1,4,2,0.65431,1,-0.286558387
30022,NSW,6,36,NA,2,3,2,3,2,4,0,1,0,0,1,0,1,0,1,1,0,0,0,1,2,2,2,3,3,2,1,0,0,1,0,0,1,0,0,0,,0,8,2,1,3,1,2,3,3,2,2,3,2,2,1,1,3,3,5,5,6,6,9,6,1,2,1,3,3,3,3,3,3,3,3,3,3,3,,4,3,2,3,5,4,4,2,2,5,2,2,2,4,1,2,4,4,1,1,2,1,1,1,5,4,5,3,3,5,4,2,3,3,3,1,2,2,3,2,3,2,2,2,3,3,2,2,1,1,3,1,2,2,1,2,3,NA,NA,1,NA,8,3,2,3,1,7,1,10,4,7,10,8,7,9,10,7,1,1,1,18,,1,3,3,4,3,1,4,4,2,1,1,701,,5,6,2,1,2,3,2,2,4,2,3,2,6,8,4,7,7,4,3,3,2,3,3,3,3,1,4,3,4,4,4,5,1,5,5,5,5,5,2,4,4,4,4,4,4,4,4,4,1,3,2,1,3,2,2,4,1,1,1,1,1,1,3,7,8,3,5,4,8,1,1952,59,3,3,3,,2,4,3,10,1,1,1,2,3,6,1101,,1101,,1101,,1,1,,1201,,9,5,5,2,NA,18,2,2,2,8,1,1,4,2,0.890455,1,-1.836071889
30057,NSW,6,36,NA,1,2,3,2,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,2,2,3,2,3,1,0,1,0,0,0,1,1,1,0,,0,5,1,1,3,2,2,2,2,3,2,2,1,1,1,-2,5,1,5,2,1,5,5,1,1,5,5,1,3,3,3,3,3,3,1,3,3,-2,,3,4,3,5,4,3,5,3,3,3,2,2,2,1,2,1,2,1,4,1,2,1,1,2,5,1,1,1,1,10,1,2,3,3,3,2,-2,4,3,-2,3,2,2,3,2,1,1,3,2,2,2,1,2,2,2,-2,-2,NA,NA,NA,NA,5,2,1,4,1,5,1,10,10,1,10,1,10,10,10,5,1,1,1,18,,2,3,3,3,2,2,3,3,2,1,1,207,,1,1,1,1,1,10,2,1,3,3,2,2,10,10,3,5,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,5,5,5,5,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,1,4,1,1,5,5,5,2,1,8,8,10,1,10,8,1,1930,82,1,8,4,,2,7,7,10,1,1,-2,1,2,4,1101,,1101,,1101,,1,1,,1201,,7,1,NA,2,NA,-2,2,5,2,8,1,1,4,2,0.890455,1,0.289371537
30520,VIC,6,36,NA,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,2,2,3,3,3,0,0,0,0,0,0,0,0,0,1,I HAVE A MINOR CHILD-I PROTECT AS BEST I CAN BUT WE ARE HUMAN,0,4,2,1,2,2,2,3,3,3,3,1,3,1,3,1,1,1,6,6,6,6,6,6,1,1,1,2,2,2,2,2,2,2,2,2,2,-2,,3,5,3,5,1,5,5,5,1,4,1,2,2,3,1,4,3,1,2,1,2,1,2,2,1,6,6,4,1,3,3,2,4,4,3,2,2,3,4,3,3,3,3,4,4,4,3,2,2,2,3,1,2,2,2,2,1,NA,NA,NA,NA,6,2,4,4,1,6,6,10,6,6,6,9,8,10,10,6,1,1,1,-1,,1,3,3,4,2,2,2,3,2,1,1,200,,4,4,1,1,2,6,2,2,3,3,3,2,10,10,10,10,10,3,3,3,2,3,4,4,4,2,3,3,3,3,3,5,5,5,1,5,5,5,2,2,2,2,3,3,4,4,4,4,1,2,2,2,2,2,2,4,1,1,1,1,1,1,3,8,8,8,9,3,8,2,1963,49,1,3,2,,2,8,6,10,2,2,1,3,4,6,1302,,1302,,1302,,1,1,,1201,,7,3,4,2,NA,44,2,7,2,6,2,2,3,2,0.902505,2,0.033154528
30560,NSW,6,36,NA,1,1,1,2,2,3,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,2,1,2,2,2,1,0,0,0,0,0,1,0,0,0,,0,9,3,2,3,2,3,3,4,4,3,2,2,1,3,1,2,1,5,7,7,7,7,2,1,1,1,3,1,1,3,3,3,3,1,3,3,3,,2,3,2,2,1,4,5,2,2,2,1,2,2,1,3,1,4,4,1,4,1,1,1,1,1,3,5,2,2,6,3,2,3,3,3,2,2,2,2,1,1,2,2,3,2,2,1,1,2,2,2,1,2,2,2,-2,2,NA,NA,NA,NA,4,2,3,4,1,10,1,10,10,7,7,7,5,10,10,8,1,1,1,5,,1,4,3,4,2,1,4,4,1,1,1,701,,6,8,2,1,2,3,2,2,3,4,2,1,4,6,8,8,8,2,3,4,3,3,3,4,3,2,3,4,4,4,4,5,5,5,1,5,5,5,3,4,3,3,4,4,4,4,4,4,1,1,1,1,2,3,2,2,1,1,1,1,1,1,3,10,10,3,3,4,10,1,1950,62,1,2,4,,1,10,7,9,1,1,2,1,2,7,2100,,2100,,3306,,1,1,,1201,,9,10,9,2,NA,30,2,5,2,7,1,1,4,1,0.385881,1,0.368580353
30870,QLD,6,36,NA,2,2,1,3,3,3,1,1,1,0,1,1,0,0,0,0,0,0,0,2,2,2,2,3,3,3,1,0,0,0,0,0,1,0,1,0,,0,2,2,1,1,1,2,3,3,3,3,1,1,1,3,2,2,2,10,6,6,6,6,6,1,1,1,3,3,3,3,3,3,3,3,3,3,3,,3,5,2,3,2,4,5,1,2,4,2,2,2,2,3,3,2,4,3,3,2,2,1,1,4,2,2,3,3,1,3,2,3,3,3,2,2,3,3,3,3,2,3,2,2,2,2,2,2,1,2,1,2,2,3,2,2,NA,NA,NA,NA,5,3,3,4,1,9,5,10,10,6,9,9,9,10,10,9,1,1,1,96,,1,3,3,2,3,2,1,4,1,1,1,200,,7,2,1,1,1,9,2,2,3,4,3,2,5,5,5,10,3,3,3,2,2,4,4,4,3,2,4,4,4,4,4,1,5,5,5,5,5,5,4,4,4,3,4,3,4,4,4,4,1,2,2,2,3,2,2,3,1,5,5,5,3,2,2,8,9,8,2,2,9,2,1958,54,1,3,4,,2,1,1,9,2,2,2,4,2,1,1101,,1101,,-1,UNKNOWN,1,1,,1201,,7,1,NA,2,NA,15,1,7,1,6,2,3,3,2,0.86135,3,-0.988544363
31073,VIC,6,36,NA,1,2,2,3,1,4,1,1,0,0,1,0,1,0,1,0,0,0,0,2,1,2,1,3,3,2,1,0,0,0,0,0,1,0,0,0,,0,7,1,3,2,1,2,3,3,3,3,3,3,1,5,1,6,1,5,5,3,5,2,5,1,5,1,3,1,3,3,3,3,3,2,3,1,2,LIONS CLUB,6,5,1,3,2,3,3,1,2,3,-2,2,2,2,1,1,2,1,4,1,3,2,1,3,7,7,8,3,1,4,3,2,4,3,3,2,3,3,4,3,2,2,3,3,4,2,1,2,2,1,3,1,3,2,2,-2,1,NA,NA,NA,NA,7,1,3,3,1,3,1,9,2,5,8,2,5,10,9,4,1,1,1,5,,1,3,2,3,3,2,3,3,2,1,2,701,,7,8,2,1,2,2,2,2,4,4,2,2,3,10,2,3,2,4,3,4,3,3,3,4,3,2,3,3,4,4,3,1,1,5,5,5,5,5,4,4,2,2,3,4,3,4,4,4,1,3,2,2,2,4,1,4,1,1,5,5,5,2,1,8,6,9,9,9,9,1,1931,80,1,2,4,,2,3,2,2,1,2,2,2,4,5,1101,,2100,,2100,,1,1,,1201,,7,3,4,2,NA,-2,2,3,2,8,1,2,4,2,0.814439,2,-1.514532263
31131,QLD,6,36,NA,1,1,2,3,1,4,1,1,0,0,1,0,0,0,1,0,1,0,0,2,1,2,1,3,3,3,1,0,0,0,0,0,1,0,0,0,,0,7,3,3,3,3,1,4,3,4,4,4,2,1,7,3,3,3,10,5,7,10,10,2,1,1,1,3,1,3,3,3,3,3,3,3,3,3,,3,4,3,2,2,3,3,4,3,6,1,2,2,3,1,4,2,4,1,1,2,2,2,2,5,3,5,4,3,6,4,3,4,3,2,2,3,3,3,3,3,2,2,3,2,2,2,2,2,1,3,1,2,2,2,2,-2,NA,NA,NA,NA,5,2,1,3,2,4,1,10,3,5,7,3,1,10,10,7,1,2,3,5,,1,3,2,3,3,2,3,4,3,1,1,701,,7,8,3,2,2,1,1,1,4,4,4,1,7,9,5,5,5,4,1,3,2,4,4,2,3,2,3,3,4,4,4,5,1,5,5,5,5,5,1,4,1,4,4,4,4,3,2,4,2,1,2,1,2,3,1,3,1,4,1,1,1,1,2,10,10,1,3,5,8,2,1984,28,6,0,1,,2,6,2,6,2,1,1,4,3,6,1101,,1101,,1101,,1,1,,1201,,9,5,5,2,NA,35,2,7,2,2,2,3,1,2,2.235776,3,0.464802714
31220,NSW,6,36,NA,1,1,4,2,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,2,1,2,2,4,2,2,1,0,0,0,0,0,1,0,0,0,,0,5,3,3,3,1,3,3,4,4,3,1,2,1,1,1,1,1,10,6,6,10,10,4,1,1,1,2,2,1,3,3,3,3,3,3,2,-2,,2,4,1,2,2,3,6,1,1,1,1,2,1,1,3,2,4,2,3,1,3,1,2,2,2,2,3,1,4,3,3,3,3,3,4,3,3,3,4,4,3,2,3,3,2,3,3,3,2,1,3,3,3,2,2,-2,NA,NA,NA,NA,NA,7,1,1,3,1,6,4,10,10,1,10,10,10,10,10,8,1,1,1,3,,2,3,3,3,2,2,3,4,1,1,1,207,,6,1,1,1,2,10,2,2,3,2,2,2,9,10,8,1,2,0,1,1,3,2,2,2,3,2,3,4,4,3,4,1,5,5,5,5,5,5,4,4,1,4,-2,3,4,4,4,4,2,1,2,1,2,2,5,5,1,1,5,1,1,2,3,10,10,6,5,1,8,2,1935,76,3,0,4,,2,9,10,3,2,1,2,2,3,5,8213,,8213,,8213,,1,8,PERUVIAN,2303,,9,2,5,1,9,85,2,7,1,8,2,1,4,2,0.65431,1,0.067857086
31246,NSW,6,36,NA,1,2,1,2,2,3,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,2,2,3,2,2,1,0,0,0,0,0,1,0,0,0,,0,6,3,1,2,1,2,3,2,4,4,2,2,1,1,1,1,1,5,1,6,9,10,4,1,1,1,3,3,3,3,3,3,3,3,3,3,3,,4,5,4,5,4,4,5,4,3,4,2,2,2,1,2,1,2,1,4,1,3,2,1,2,6,5,6,4,2,8,3,1,3,3,4,2,2,3,3,3,3,2,2,2,3,3,3,3,2,1,2,1,3,2,3,2,2,NA,NA,NA,NA,5,4,2,3,2,3,2,9,4,1,4,2,2,5,8,7,1,1,1,18,,2,3,2,3,2,2,3,4,1,1,1,701,,7,7,2,2,2,1,2,2,3,3,3,3,6,8,6,5,7,2,2,3,2,3,3,3,3,2,3,3,4,3,3,5,5,5,1,5,5,5,2,2,3,3,3,4,4,3,4,4,1,2,2,2,2,3,2,3,1,1,5,2,2,2,3,8,9,1,8,3,8,2,1962,50,1,2,2,,2,9,4,9,2,2,1,1,4,6,1101,,1101,,1101,,1,1,,1201,,7,1,NA,2,NA,16,1,7,2,6,2,1,3,2,0.986741,1,-0.205828493
31277,WA,6,36,NA,1,1,1,3,2,4,1,0,0,1,1,0,1,0,0,1,0,0,0,1,2,2,1,3,2,2,1,0,0,0,0,0,1,0,0,0,,0,4,3,3,3,3,2,3,3,3,3,3,2,5,3,1,2,1,9,6,8,9,10,1,1,1,8,3,3,3,3,3,3,1,1,1,3,1,STATE EMERGENCY SERVICE,2,3,3,2,2,1,2,3,3,3,2,2,2,1,2,4,1,2,1,1,1,1,1,2,3,4,7,3,7,5,3,2,3,2,3,2,2,3,3,3,2,2,3,2,2,2,2,2,1,1,2,1,2,2,2,2,3,NA,NA,NA,NA,4,3,1,3,2,7,3,9,3,10,7,4,8,10,7,6,1,1,1,97,AUSTRALIAN SEX PARTY,2,3,3,3,3,2,3,3,1,2,1,207,,7,8,2,2,2,2,2,2,4,4,1,1,4,8,4,8,5,4,2,2,2,3,3,2,3,1,4,3,3,3,4,5,5,5,1,5,5,5,2,1,1,1,2,3,4,4,4,4,1,1,1,1,1,1,5,3,2,1,3,4,1,1,3,9,9,3,5,2,10,1,1991,21,6,0,1,,2,4,4,7,1,2,1,1,2,7,1101,,1101,,1101,,1,1,,1201,,9,4,5,2,NA,22,1,4,2,2,1,5,1,2,2.965905,5,0.76771249
31294,NSW,6,36,NA,1,1,2,3,1,4,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,-2,1,2,2,2,1,0,0,0,0,0,1,0,1,0,,0,9,3,1,3,3,3,4,3,3,4,2,1,4,1,3,10,4,8,8,5,5,10,3,1,2,4,3,1,1,3,3,3,3,3,3,3,3,,1,3,4,2,2,1,1,2,2,4,2,1,2,3,4,3,2,1,2,4,1,1,1,3,5,8,5,4,7,7,3,1,3,3,3,1,2,2,3,3,2,2,3,3,3,3,2,3,1,1,3,1,2,2,2,3,2,NA,NA,NA,NA,5,3,2,4,1,7,1,8,5,3,8,5,5,10,10,4,2,1,1,20,,2,3,3,4,3,2,1,4,3,2,2,701,,5,8,3,2,2,1,1,1,3,4,3,2,5,5,9,5,8,3,1,2,2,4,4,3,3,2,4,4,4,4,4,5,5,5,1,5,1,1,2,2,3,3,3,4,4,4,4,3,1,1,1,1,3,2,2,4,2,1,5,5,5,1,3,10,7,3,1,1,10,1,1968,43,4,2,1,,2,2,9,10,1,1,1,2,4,4,1101,,1101,,1101,,1,1,,1201,,7,4,4,2,NA,16,2,1,1,4,1,1,2,2,2.62227,1,-1.452085762
31365,SA,6,36,NA,1,1,2,2,1,2,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,2,1,2,2,2,1,0,0,0,0,0,1,0,0,0,,0,9,3,1,3,1,2,2,2,3,3,2,2,1,1,1,1,1,9,1,9,9,1,2,1,2,1,1,3,3,3,3,3,3,2,3,3,3,,4,6,2,5,3,5,5,2,3,2,2,1,2,1,2,1,4,1,4,1,2,3,1,2,2,1,9,2,9,2,2,2,2,3,4,2,2,3,3,3,2,2,2,2,2,2,2,3,2,1,2,2,3,3,3,-2,NA,NA,NA,NA,NA,9,2,3,4,1,8,1,10,8,2,9,2,9,10,10,8,1,1,1,18,,1,2,1,3,1,1,3,4,1,2,1,200,,2,3,1,1,2,9,1,2,2,3,3,2,8,9,8,8,9,4,3,4,2,3,3,3,3,2,3,3,4,4,4,1,5,5,5,5,5,5,4,4,2,3,4,4,4,3,4,4,1,2,2,2,2,2,1,4,1,1,5,5,5,1,1,6,9,9,9,8,9,2,1924,88,5,0,4,,2,9,6,7,2,1,2,2,3,4,1101,,1101,,1101,,1,1,,1201,,7,1,NA,2,NA,15,2,8,1,8,2,4,4,2,0.577906,4,0.433045552
31375,WA,6,36,NA,1,2,2,4,2,4,1,1,1,0,0,1,1,0,0,0,0,0,0,2,1,2,1,3,1,1,1,0,0,0,0,0,1,0,0,0,,0,4,3,1,3,1,1,3,4,4,4,1,2,1,1,1,1,1,10,1,7,10,10,1,1,6,1,3,3,1,3,3,3,1,3,3,3,3,,3,3,3,4,1,1,1,5,4,4,2,2,2,3,4,3,1,4,1,1,1,2,1,2,1,10,10,5,10,1,4,2,4,4,4,2,2,2,3,3,2,1,3,3,3,4,4,2,1,1,4,1,3,2,3,3,5,NA,NA,NA,NA,1,3,3,4,1,5,1,1,4,1,3,10,10,10,8,6,1,1,1,18,,2,3,1,2,2,2,2,2,2,2,1,401,,4,4,1,1,1,3,2,2,3,4,1,1,4,7,5,10,10,2,0,1,2,3,3,4,2,1,3,3,3,3,3,1,5,5,5,5,5,5,1,1,3,3,3,3,4,4,4,4,1,1,1,1,3,4,1,5,2,1,3,1,1,1,3,6,7,1,7,1,10,2,1983,29,6,0,1,,1,10,4,1,1,2,1,1,2,6,1101,,1101,,4102,,1,6,,1201,,9,8,9,2,NA,22,2,8,2,1,2,5,1,1,0.734507,5,0.450570059
31417,VIC,6,36,NA,1,1,1,2,2,4,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,2,2,3,3,2,1,0,0,0,0,0,0,0,0,1,BOGANS,0,5,3,3,3,1,1,2,2,3,3,2,2,1,7,2,4,1,10,5,5,3,10,1,1,2,5,2,1,2,3,3,3,1,3,1,3,3,,3,3,2,1,3,4,1,5,4,5,1,1,2,2,4,1,4,1,3,5,1,1,2,1,5,8,3,3,5,7,3,2,2,3,3,2,2,3,3,3,2,1,2,2,2,3,2,2,1,2,3,1,1,2,2,2,3,3,NA,NA,NA,3,3,2,4,1,8,1,9,7,4,10,6,7,10,10,7,1,1,1,5,,1,3,3,3,2,2,3,4,1,1,1,207,,7,8,3,1,2,8,2,2,4,4,2,2,6,8,7,6,7,3,2,3,3,2,3,3,3,2,3,2,3,3,4,5,5,5,1,5,5,5,3,3,3,3,3,3,4,4,4,4,2,2,2,2,2,2,2,3,2,4,1,1,1,1,3,10,5,2,2,3,9,1,1977,34,1,0,1,,2,9,5,5,1,1,1,4,2,7,1101,,1101,,1101,,1,1,,1201,,9,8,9,2,NA,24,2,8,2,1,1,2,1,1,1.074467,2,0.41689273
31506,VIC,6,36,NA,1,1,1,2,2,2,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,2,2,1,1,1,0,0,0,0,0,1,0,0,0,,0,8,3,3,3,1,2,2,4,4,2,1,3,1,1,1,1,1,10,5,5,5,5,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,,4,4,4,4,3,3,4,2,4,3,2,2,2,1,3,2,4,1,3,4,3,1,1,1,7,4,3,3,3,5,3,2,3,3,3,2,1,2,3,3,2,2,2,2,3,3,2,3,1,2,2,1,2,3,3,2,2,NA,NA,NA,NA,3,3,3,4,2,7,1,10,5,1,7,1,1,10,10,10,1,1,1,5,,1,4,2,2,2,1,2,4,1,1,1,207,,2,3,1,1,1,8,2,2,4,4,4,1,5,6,7,8,8,2,2,2,3,3,3,3,3,1,3,3,4,4,4,5,5,5,1,5,5,5,4,4,3,3,4,3,4,4,4,4,1,2,2,2,2,3,1,2,1,4,5,5,1,1,3,8,6,1,1,1,8,1,1953,59,1,6,1,,2,8,4,8,1,1,1,1,3,9,1101,,1101,,1101,,1,1,,1201,,9,8,9,2,NA,23,2,8,2,7,1,2,4,1,0.352939,2,0.4973747
31541,NSW,6,36,NA,1,1,3,4,4,4,1,0,1,0,1,0,0,0,1,0,1,0,0,2,1,4,2,4,4,4,1,0,0,0,0,0,1,0,0,1,PAEDOPHILES,0,1,1,1,1,1,3,3,3,3,3,3,3,1,1,1,1,1,-2,-2,-2,-2,-2,-2,1,1,1,3,3,3,3,3,3,3,3,3,3,3,,5,5,5,5,5,5,5,5,5,5,2,2,2,3,1,3,2,1,4,1,2,2,2,1,1,10,1,1,1,1,4,1,4,4,1,1,-2,1,4,-2,1,1,4,4,4,4,4,4,1,1,4,1,2,2,2,3,-2,NA,NA,NA,NA,1,1,1,4,1,10,1,1,10,1,10,1,1,10,10,10,1,-2,-2,5,,4,4,4,4,4,4,4,4,4,1,1,701,,7,8,3,2,2,1,2,2,4,2,3,2,10,10,1,10,10,-2,-2,0,1,3,1,4,4,4,4,4,4,4,4,5,1,5,5,5,5,5,4,1,1,1,1,4,4,4,4,2,1,3,3,1,1,3,5,5,1,5,5,5,5,5,1,10,10,10,1,1,10,2,1944,68,1,2,4,,-2,-2,-2,10,2,2,2,2,5,1,1101,,1101,,1101,,1,1,,1201,,1,1,1,2,NA,-2,-2,-2,3,8,2,1,4,2,0.65431,1,-1.49543074
31594,VIC,6,36,NA,1,1,1,3,1,4,0,0,0,1,1,1,1,0,0,0,1,0,0,2,1,3,2,3,3,2,1,0,0,0,0,0,1,0,0,0,,0,5,3,3,3,3,3,4,3,4,4,3,2,2,8,1,4,1,10,6,7,10,10,6,1,1,1,3,3,1,3,3,3,3,3,3,3,-2,,1,4,3,1,2,1,2,4,1,5,1,2,2,3,4,4,3,2,3,1,1,2,2,2,3,4,8,2,5,8,4,3,4,4,3,3,3,3,3,3,3,3,4,4,3,3,3,2,2,2,4,1,2,2,2,-2,5,NA,NA,NA,NA,1,3,2,4,2,9,1,10,8,1,9,1,1,10,10,8,3,3,2,3,,1,3,1,2,4,3,2,3,4,2,3,701,,7,8,3,2,2,1,2,2,4,4,4,3,6,6,4,6,4,1,3,2,2,4,4,4,3,2,3,2,4,4,4,5,5,5,1,5,5,5,3,3,3,3,3,4,4,4,4,4,3,1,2,2,4,1,4,3,4,1,1,1,1,2,3,4,3,1,1,1,6,2,1980,31,6,0,3,,2,8,10,10,2,1,1,4,3,3,1201,,1201,,1101,,1,1,,1201,,9,6,7,2,NA,21,2,8,1,2,2,2,1,2,2.342601,2,-0.238288605
31613,VIC,6,36,NA,1,1,2,3,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,2,1,1,1,-2,2,1,1,0,1,0,1,0,0,0,0,0,,0,9,3,2,3,2,3,2,3,3,3,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,3,3,3,3,3,3,3,3,3,3,,3,5,2,2,2,4,5,2,2,2,1,2,-2,2,3,3,1,4,1,1,-2,-2,-2,2,7,7,7,8,10,8,2,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,2,2,-2,NA,NA,NA,NA,NA,5,2,2,2,2,6,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,-2,-2,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,-2,2,1,1,1,10,2,1,2,2,2,2,9,8,9,5,4,3,3,3,2,2,2,3,2,2,3,3,3,4,3,5,5,5,1,5,5,5,2,2,1,1,1,1,4,3,4,-2,1,2,2,2,3,-2,5,5,1,1,5,5,3,2,3,10,10,7,6,6,7,1,1957,54,2,2,4,,-2,9,9,4,2,-2,-2,3,3,-2,3105,,3105,,3105,,1,1,,2501,,2,1,2,2,NA,13,2,-2,2,6,1,2,3,2,1.228225,2,-1.289670023
31668,NSW,6,36,NA,1,2,3,2,4,1,0,0,1,0,1,0,1,1,1,0,0,0,0,2,1,2,1,3,1,2,1,0,1,0,1,0,1,1,0,0,,0,7,2,2,3,3,2,3,1,3,1,2,1,1,1,1,1,1,1,1,3,5,1,2,1,1,1,1,1,3,3,2,3,3,1,3,3,-2,,3,5,2,6,3,5,5,2,3,4,1,2,2,1,4,4,1,1,4,1,2,2,1,1,6,4,7,4,4,6,1,1,2,3,3,1,1,2,2,1,2,1,2,2,3,3,1,2,1,1,2,1,3,3,3,3,1,NA,NA,NA,NA,7,3,3,3,1,3,3,10,4,3,4,3,7,10,10,8,1,1,1,18,,1,4,2,3,2,1,3,4,1,1,1,231,,2,1,1,1,2,10,2,2,1,1,4,1,10,10,10,10,10,4,3,4,4,4,4,4,4,2,2,3,4,4,3,5,5,5,1,5,5,5,4,1,4,3,4,4,4,4,4,4,1,1,1,1,2,4,4,4,1,1,1,1,1,1,3,9,8,4,8,8,9,1,1940,72,1,3,4,,3,8,7,4,1,2,1,3,2,5,1201,,1101,,1101,,1,1,,1201,,9,9,9,2,NA,28,2,1,1,7,1,1,4,1,0.385881,1,1.039267497
