LGA_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
LGA11720,0,0,0,3,0,0,0,0,0,9,0,0,0,0,3,4,7,0,0,12,0,0,0,3,3,0,0,0,0,5,0,0,8,26,13,16,33,13,10,122,114,215,212,548,308,345,304,166,104,2309,1884,3681,3384,6993,3493,3634,2770,1379,706,27928,0,0,0,6,0,0,0,0,0,6,3550,7016,6332,12203,5778,5810,4136,1970,802,47595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,6,4,0,0,39,0,0,0,6,5,3,0,0,0,18,0,0,5,15,13,6,4,6,0,49,0,0,0,0,3,8,0,3,0,16,0,0,0,0,0,3,3,0,0,7,3,20,23,104,214,233,275,129,43,1042,0,3,3,15,10,8,8,0,0,47,0,0,0,5,3,8,3,0,0,15,0,0,0,3,10,26,86,17,9,159
LGA11730,0,0,3,11,3,0,0,0,0,15,0,0,0,0,0,8,4,3,0,18,0,0,0,4,3,0,4,0,0,7,3,5,6,46,27,31,28,12,4,158,74,161,166,398,302,382,362,226,105,2175,1160,2772,2389,4771,3473,4247,3648,2061,1014,25530,0,0,0,0,0,0,0,0,0,0,2302,5365,4540,7861,5524,6708,5707,3120,1304,42432,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,15,7,14,11,0,0,49,0,0,0,0,4,3,5,0,0,11,0,0,3,17,16,6,4,0,0,55,0,0,0,3,0,0,3,0,0,9,0,0,0,0,0,0,9,0,0,18,4,18,13,101,193,292,378,203,76,1283,0,0,0,13,3,7,7,0,0,31,0,0,0,0,3,8,6,5,0,28,0,3,0,6,18,39,56,29,8,157
LGA11750,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,3,8,0,0,0,0,0,12,22,23,29,72,55,31,20,19,10,284,187,315,249,638,275,258,167,128,47,2255,0,0,0,0,0,0,0,0,0,0,316,564,425,1006,426,468,283,162,59,3716,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,4,7,0,37,0,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
LGA11800,0,0,0,21,3,7,0,0,0,33,0,0,0,3,12,4,12,7,3,33,0,0,5,3,0,6,7,0,0,17,13,96,63,195,98,79,63,25,14,649,129,251,272,560,411,430,364,284,223,2930,1998,4584,3917,8274,5167,5473,4328,2601,1284,37629,0,16,51,38,21,4,3,0,0,137,3699,8166,6755,12161,7357,8201,6100,3364,1356,57154,0,0,0,18,3,0,0,0,0,23,0,0,0,3,3,5,0,3,0,10,0,3,3,5,0,0,0,0,0,10,0,4,3,46,20,31,22,4,3,135,0,0,0,6,0,0,3,0,0,12,0,6,20,46,23,22,12,3,0,129,0,0,0,0,0,4,10,10,0,24,0,11,0,13,0,7,10,3,0,52,13,76,73,285,400,495,624,388,160,2509,0,0,3,24,22,20,4,3,0,77,0,0,5,10,14,11,11,4,3,56,0,6,8,43,42,57,113,78,26,374
LGA12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,4,17,15,41,28,38,38,36,30,248,115,290,232,412,306,265,276,187,76,2156,0,0,0,0,0,0,0,0,0,0,228,585,415,690,502,457,423,264,80,3645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,7,19,11,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9
LGA12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,37,26,71,42,50,40,30,16,332,132,270,209,431,272,261,202,126,70,1970,0,0,0,0,0,0,0,0,0,0,236,452,353,646,457,432,323,183,86,3160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,8,3,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,13
LGA12350,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,9,3,14,6,5,0,43,17,49,77,112,91,92,62,54,33,592,324,757,684,1190,852,899,824,505,273,6308,0,0,0,0,0,0,0,0,0,0,624,1389,1228,2006,1369,1473,1341,774,345,10532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,4,3,5,3,4,0,19,0,0,0,0,3,0,4,3,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,38,32,76,36,13,203,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,3,0,0,8,0,0,0,3,0,8,17,8,3,39
LGA12380,4,12,91,686,645,754,277,117,56,2645,0,0,0,4,0,3,5,0,0,18,0,5,11,27,11,9,0,0,0,69,55,257,476,1689,786,544,449,264,128,4648,451,730,753,2027,796,699,473,342,182,6446,8251,13413,13739,33939,12349,10401,6734,4054,2111,105000,46,244,1506,3189,645,337,118,40,13,6137,14833,21351,15968,20008,5697,5134,3616,2086,1351,90056,8,37,93,686,87,65,12,3,0,991,0,0,13,139,104,94,58,41,0,463,0,3,12,123,96,74,38,11,6,358,0,13,27,52,20,8,3,0,0,121,0,0,17,98,94,73,95,42,10,426,65,276,1415,5435,2799,2334,972,619,209,14131,0,3,4,46,93,175,259,201,31,814,20,84,45,271,89,117,116,72,11,829,10,48,46,200,192,292,303,168,108,1369,5,37,115,698,370,314,179,73,12,1800,0,0,5,26,9,8,10,3,5,71,0,3,23,66,36,24,111,49,24,345
LGA12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,9,5,0,0,17,12,36,38,83,61,86,40,29,11,393,232,558,463,949,670,734,491,268,112,4479,0,0,0,0,0,0,0,0,0,0,457,1101,855,1580,1116,1199,858,450,158,7772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,6,19,30,39,55,25,3,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,10,4,3,0,28
LGA12730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,10,19,40,44,93,77,93,74,62,24,523,233,544,471,951,582,656,505,368,181,4492,0,0,0,0,0,0,0,0,0,0,453,982,847,1486,890,1101,768,520,223,7262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,11,13,24,31,20,6,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,17
LGA12750,0,0,0,11,5,0,3,0,0,19,0,0,0,0,3,9,9,5,3,28,0,0,0,0,0,4,0,0,0,13,0,0,10,30,37,43,66,45,16,241,46,114,118,256,207,324,324,217,98,1702,729,1842,1506,3098,2409,3556,3265,1706,841,18955,0,0,0,0,0,0,0,0,0,0,1374,3517,2752,5028,3621,5122,4413,2115,935,28881,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,0,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0,3,0,14,8,22,15,5,3,64,0,0,3,4,3,3,3,8,0,30,0,0,0,16,7,3,6,3,0,40,0,0,0,0,5,12,44,47,6,109,0,0,0,0,3,4,3,0,3,11,5,19,17,77,221,408,611,351,121,1836,0,0,0,5,4,6,5,0,0,19,0,0,3,3,9,11,9,3,4,40,0,0,0,7,24,49,139,77,29,317
LGA12850,68,273,1085,6281,3849,3239,1253,622,277,16947,0,0,0,0,3,5,3,3,0,11,3,4,3,9,4,0,0,0,0,25,79,353,548,1898,1450,1388,970,562,242,7493,304,589,610,1458,762,755,472,310,159,5414,5887,12514,14301,26932,13787,12859,7728,4660,2192,100855,0,10,80,145,35,12,6,3,3,307,10750,20626,19568,16631,4947,4259,2109,1252,638,80775,0,0,11,53,10,3,0,0,0,80,0,3,47,280,194,204,90,79,23,924,33,95,406,2417,1738,1486,771,294,140,7384,0,3,13,25,11,5,0,0,0,63,0,16,39,343,314,372,413,147,25,1673,13,65,216,988,756,810,471,372,355,4048,0,3,38,219,238,434,454,431,123,1938,3,15,19,76,48,98,83,75,16,430,4,20,24,89,156,249,279,126,68,1027,3,16,94,479,301,307,115,48,7,1372,0,7,10,38,15,7,13,9,8,108,3,13,29,36,38,44,194,94,43,498
LGA12870,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,6,3,3,0,24,20,50,51,98,69,118,100,82,53,621,308,742,578,1113,780,959,910,569,226,6174,0,0,0,0,0,0,0,0,0,0,594,1355,1065,1844,1284,1534,1442,815,282,10208,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,11,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,0,0,3,0,3,3,16,46,57,90,63,23,296,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,19,12,0,46
LGA12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,29,41,50,92,75,64,66,53,18,490,325,641,509,1016,622,592,534,378,166,4784,0,0,0,0,0,0,0,0,0,0,577,1203,990,1700,1021,1024,905,576,218,8216,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,14,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,16,23,13,3,92,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12
LGA12930,3,10,63,270,136,119,58,17,10,678,0,0,0,11,4,3,9,3,3,33,0,0,8,24,11,7,3,0,0,48,20,72,169,850,447,386,293,197,102,2535,154,275,354,1047,436,416,355,247,192,3481,4120,7821,9635,22328,9998,8787,6025,3922,2456,75086,0,0,0,8,3,0,0,0,0,9,7733,13619,12284,16046,7898,6085,4489,2778,2113,73047,9,23,151,589,56,32,6,0,0,859,0,3,10,86,84,67,41,27,8,325,0,0,3,37,8,14,3,0,4,71,3,12,23,59,17,21,9,3,3,142,0,11,3,85,58,60,61,18,0,295,168,550,3075,9335,4140,3465,1555,1032,339,23654,0,3,4,51,112,112,195,185,26,701,10,44,38,299,214,254,248,139,80,1317,22,93,60,403,335,358,365,183,115,1934,3,17,35,265,157,127,84,39,7,737,0,0,9,43,21,12,15,7,4,101,4,13,23,61,43,25,74,44,17,297
LGA12950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,4,14,19,38,22,26,33,22,7,184,116,273,220,434,269,305,263,183,75,2142,0,0,0,0,0,0,0,0,0,0,237,509,402,712,476,518,426,290,109,3679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,11,0,32,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
LGA13010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,3,4,0,30,18,45,41,103,50,67,108,63,45,539,240,520,425,835,557,668,660,374,187,4453,0,0,0,0,0,0,0,0,0,0,417,933,763,1424,886,1105,968,528,186,7219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,26,53,62,27,11,190,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,6,0,23
LGA13310,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,4,0,0,0,18,3,6,15,44,15,23,24,15,5,141,49,86,105,250,154,155,146,119,58,1123,851,1711,1556,3460,1992,2006,1618,946,484,14631,0,0,3,0,3,0,0,0,0,6,1626,3319,3018,5782,3294,3171,2421,1282,562,24472,0,0,0,18,0,0,0,0,0,18,0,0,0,4,0,0,0,0,0,3,0,0,3,6,3,0,3,0,0,18,0,0,0,9,3,6,6,0,0,24,0,0,0,3,4,3,5,3,0,21,0,3,3,37,16,9,0,3,0,77,0,0,0,4,3,4,7,3,0,17,0,0,0,3,4,3,4,4,0,23,3,12,5,71,126,148,198,98,31,690,0,0,3,12,7,7,0,0,0,28,0,3,3,8,3,3,6,0,0,26,0,0,0,12,12,16,28,20,10,101
LGA13340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4,0,11,16,40,28,93,53,77,52,26,28,424,309,790,496,1047,736,785,576,271,154,5170,0,0,0,0,0,0,0,0,0,0,598,1501,990,1696,1225,1293,978,438,199,8918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,5,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,4,24,39,50,60,17,4,196,0,3,4,4,3,3,0,0,0,19,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,10,18,4,3,49
LGA13450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,10,5,0,0,0,0,27,0,18,28,88,66,38,16,6,0,256,69,169,121,319,159,186,154,101,72,1358,873,1771,1486,3296,1671,1486,1076,758,424,12847,0,10,14,55,23,6,4,0,0,108,1586,2968,2428,4287,2364,2154,1244,790,310,18126,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,6,3,0,0,0,12,0,3,3,32,8,3,11,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,18,3,8,16,47,48,33,41,21,9,230,0,12,22,58,31,30,13,11,0,170,0,0,0,8,0,0,0,0,0,13,0,0,3,9,0,8,3,7,0,28
LGA13510,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,4,4,26,13,30,44,99,60,79,80,57,27,482,269,671,531,1118,681,815,774,512,258,5624,0,0,0,0,0,0,0,0,0,0,544,1323,981,1822,1166,1359,1217,800,323,9536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,22,43,64,29,18,187,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,9,0,0,28
LGA13550,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,0,3,0,16,26,49,51,124,80,68,57,65,27,555,435,791,664,1453,771,750,604,440,211,6107,0,0,0,3,0,0,0,0,0,3,852,1486,1225,2445,1268,1333,983,649,266,10502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,3,17,12,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,23,17,28,27,6,5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,3,3,3,0,22
LGA13660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,14,22,21,52,43,49,44,30,14,283,164,295,230,496,370,348,377,211,107,2592,0,0,0,0,0,0,0,0,0,0,300,576,425,820,616,595,632,351,121,4433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,10,9,18,14,7,76,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,0,0,18
LGA13800,0,0,5,21,4,6,0,0,0,41,0,0,0,6,4,3,6,8,0,41,0,0,0,3,4,3,0,0,0,18,3,10,15,81,73,58,61,27,20,342,94,182,265,454,353,276,240,140,62,2065,1990,4253,4394,8216,4904,3938,2857,1430,639,32635,0,0,0,0,0,0,0,0,0,0,3889,8238,8120,13546,7265,5626,3556,1643,655,52539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,8,0,0,0,0,0,0,3,0,0,4,0,0,0,18,17,9,10,0,0,57,0,0,0,8,9,10,10,0,0,38,0,3,23,107,43,30,28,7,3,239,0,0,0,4,11,23,19,14,4,74,0,3,0,0,0,13,12,0,0,28,6,47,70,324,527,536,479,265,101,2351,0,0,3,26,22,8,9,7,0,74,0,0,3,7,8,6,8,0,5,41,0,5,0,31,31,51,105,44,26,298
LGA13850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,21,18,40,28,21,38,22,13,203,64,191,154,294,227,199,182,117,32,1461,0,0,0,0,0,0,0,0,0,0,131,324,282,430,374,349,267,164,34,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,3,25,0,0,0,5,6,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6
LGA13910,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,4,19,9,9,13,3,0,59,31,64,82,148,119,118,116,71,31,785,533,1211,1053,1901,1276,1245,1180,667,337,9402,0,0,0,0,0,0,0,0,0,3,1023,2334,1857,3145,2054,2090,1878,1002,438,15814,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,5,0,3,0,12,0,0,0,0,3,0,3,0,0,3,0,0,0,5,3,0,0,0,0,11,0,0,0,0,0,3,0,0,0,3,0,0,3,14,0,7,4,7,0,32,0,0,0,3,0,3,3,0,0,9,0,0,0,0,0,0,4,0,0,3,5,3,8,26,37,60,103,45,12,297,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,5,16,10,0,31
LGA14000,4,6,25,144,75,64,16,0,3,339,0,3,3,11,16,11,7,12,8,77,0,5,8,51,26,18,8,5,0,125,18,108,126,719,419,287,249,156,95,2183,99,211,236,619,356,295,257,242,187,2501,3898,9564,8784,18295,10963,8861,6353,3857,2453,73027,0,0,5,57,41,34,29,3,0,174,7526,16023,13455,16400,10417,8614,6315,3850,2359,84949,0,0,6,61,24,16,12,5,0,135,0,0,0,10,8,6,0,3,0,40,0,0,4,20,17,6,4,0,0,46,0,14,25,109,80,59,25,12,13,341,0,3,4,23,37,35,47,15,6,168,108,388,629,3722,1568,1115,704,377,130,8745,0,0,0,9,39,26,20,23,5,122,0,6,6,30,36,39,43,35,19,218,53,428,382,1061,1302,993,1008,526,265,6015,0,7,14,94,93,60,45,20,9,341,0,19,15,68,34,18,19,3,3,177,4,27,31,105,93,68,140,80,39,589
LGA14100,0,0,0,15,14,3,3,0,0,41,0,0,0,0,4,0,3,0,3,9,0,0,0,8,0,0,0,0,0,8,0,8,13,57,31,25,25,29,74,255,14,35,39,90,48,47,46,40,55,410,326,893,676,1498,1048,863,731,474,502,7016,0,0,0,0,9,8,3,3,0,21,666,1701,1556,1794,1204,989,798,419,369,9508,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,4,0,0,6,0,0,0,7,3,9,11,0,0,39,0,0,0,4,3,3,0,0,0,14,5,20,42,115,97,62,29,65,17,455,0,0,0,0,8,0,5,4,3,19,0,0,0,7,11,6,10,6,8,51,5,41,34,103,120,88,98,37,37,559,0,0,0,6,6,6,3,3,0,22,0,0,3,3,3,3,3,0,0,18,0,0,6,10,8,5,18,8,15,68
