LGA_CODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1946,China_exc_SARs_Taiwan_46_55,China_exc_SARs_Taiwan_56_65,China_exc_SARs_Taiwan_66_75,China_exc_SARs_Taiwan_76_85,China_exc_SARs_Taiwan_86_95,China_exc_SARs_Taiwan_96_05,China_exc_SARs_Taiwan_06_10,China_exc_SARs_Taiwan_2011,China_exc_SARs_Taiwan_2012,China_exc_SARs_Taiwan_2013,China_exc_SARs_Taiwan_2014,China_exc_SARs_Taiwan_2015,China_exc_SARs_Taiwan_2016,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1946,Hng_Kng_SAR_China_1946_1955,Hng_Kng_SAR_China_1956_1965,Hng_Kng_SAR_China_1966_1975,Hng_Kng_SAR_China_1976_1985,Hng_Kng_SAR_China_1986_1995,Hng_Kng_SAR_China_1996_2005,Hng_Kng_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
LGA15950,0,4,9,42,40,42,68,44,10,14,14,16,37,9,13,363,8,20,31,19,66,417,530,373,61,81,93,84,85,41,45,1961,3,11,26,21,0,8,5,3,0,0,0,3,0,0,0,80,0,14,24,27,4,17,0,5,3,0,0,4,6,7,5,117,0,0,17,20,25,51,19,13,0,4,4,3,5,0,3,158,3,57,27,24,28,29,45,61,23,21,25,17,33,8,16,409,4,9,26,15,10,0,4,0,0,0,0,3,0,0,0,75,0,4,18,53,212,346,146,61,7,15,20,23,35,10,21,958,0,15,7,48,51,119,186,235,63,82,112,119,167,86,40,1328,3,10,3,14,29,29,57,26,7,5,5,11,18,4,8,223,0,3,3,8,49,79,31,66,21,20,20,18,24,11,8,366,0,0,0,7,3,0,4,5,0,0,5,0,0,0,0,33,0,4,13,30,35,58,95,91
LGA15990,0,3,52,121,122,167,256,205,44,37,43,49,32,22,37,1186,8,60,51,48,85,832,867,568,87,97,129,242,201,145,150,3566,5,22,176,245,32,75,102,3,0,0,0,3,3,0,24,691,0,48,122,76,15,36,10,7,3,0,3,0,6,0,10,340,3,8,39,44,54,64,50,23,5,0,4,4,3,0,15,315,5,215,199,174,153,153,358,304,73,53,65,79,53,35,56,1970,7,50,111,75,11,6,11,9,0,6,7,0,7,0,20,313,11,9,37,88,189,255,135,82,16,25,20,22,18,9,30,943,0,25,28,115,50,175,287,476,38,71,122,181,111,89,56,1826,0,25,35,20,58,112,124,63,15,7,15,10,27,12,32,556,0,0,13,88,156,140,105,101,22,26,30,11,20,10,16,737,0,0,3,16,7,14,17,7,0,0,3,5,3,0,3,79,3,15,62,165,95,244,307,214
LGA16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,3,4,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,0,5,4,0,0,0,0,0,0,0,0,3,29,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,3
LGA16150,0,0,0,4,3,9,4,11,0,0,0,4,0,0,0,41,0,0,16,8,24,12,19,34,5,3,4,9,0,0,8,140,0,3,5,16,0,0,0,0,0,0,0,0,0,0,7,26,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,13,0,0,0,0,3,13,5,8,3,0,0,0,3,0,0,38,0,61,16,7,5,10,3,8,0,0,0,0,0,3,3,109,0,9,12,14,3,0,0,0,0,0,0,0,0,0,0,40,0,0,3,4,17,3,0,3,0,0,0,0,0,0,0,33,0,0,0,7,3,5,22,102,34,91,28,25,23,27,9,377,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,19,0,0,0,0,3,0,3,4,3,3,0,0,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,7,5,3,3,3,4
LGA16200,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,3,0,0,3,9,12,0,0,0,4,0,0,0,41,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,18,0,8,3,0,3,3,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,11,5,4,0,3,0,0,0,35,0,0,0,0,0,0,0,4,0,9,0,0,3,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,19,0,0,3,8,0,0,5,5
LGA16260,0,0,13,38,34,40,67,43,10,5,15,17,7,13,11,321,10,41,112,124,398,3748,6796,5238,934,973,1034,1165,1138,616,910,23242,0,8,73,128,17,50,31,4,0,0,6,0,0,3,13,340,0,21,37,100,28,141,55,48,12,13,21,10,33,19,18,562,0,3,7,58,176,441,339,106,40,21,23,25,31,10,51,1325,3,111,87,65,39,34,67,58,14,8,11,13,15,12,26,553,3,63,209,141,21,11,7,3,0,10,3,3,3,0,33,511,3,0,28,121,649,2190,1085,337,64,97,82,91,90,41,86,4983,0,19,26,154,218,1010,3104,6318,1082,1301,1933,2758,3141,2261,707,24037,0,8,8,39,141,242,572,215,35,35,24,23,31,10,34,1421,0,3,0,33,117,391,509,431,226,284,513,98,147,49,67,2882,0,0,0,21,21,79,162,85,26,27,52,20,29,11,42,572,0,15,28,65,38,76,64,74
LGA16350,0,3,11,28,21,19,46,16,5,3,3,9,0,5,10,175,0,9,38,22,41,175,276,310,39,56,49,56,46,36,68,1232,0,12,72,362,28,52,28,0,0,0,7,0,0,4,17,580,0,24,33,113,46,189,115,58,16,17,18,14,5,0,24,684,0,0,6,35,134,435,312,88,46,23,25,19,20,4,32,1176,0,298,192,126,65,34,41,18,8,4,3,4,0,3,22,830,3,41,167,127,32,19,7,6,3,0,5,3,3,0,21,438,0,3,3,17,23,56,18,11,4,3,0,4,5,0,13,173,0,8,13,197,145,396,729,1259,149,200,171,192,106,67,134,3763,0,5,4,10,49,57,84,45,7,10,13,4,6,0,10,309,0,0,0,25,36,72,61,57,30,23,27,19,19,11,8,376,0,0,0,37,30,104,146,78,15,12,12,12,4,3,17,470,0,13,50,172,108,95,49,36
LGA16380,0,6,9,16,11,14,37,15,0,7,3,8,3,0,7,134,0,12,7,7,3,17,32,37,8,7,6,0,3,7,14,154,0,0,11,14,0,0,3,0,0,0,0,0,0,0,4,36,0,10,13,8,3,3,0,9,5,0,0,0,0,0,4,60,0,0,3,3,9,18,0,7,0,0,0,3,0,0,3,53,7,106,79,41,32,14,23,12,0,0,8,0,3,0,11,338,0,3,8,9,3,0,0,0,0,0,0,0,0,0,0,24,3,0,0,12,3,6,9,6,0,0,0,0,0,0,6,40,0,15,3,21,9,11,33,53,13,18,22,11,12,3,5,235,0,5,3,3,0,5,8,8,0,0,3,0,0,0,0,39,0,0,0,0,6,3,4,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,8,17,39,20,27,34,14
LGA16400,0,3,3,15,15,9,22,23,9,5,3,3,3,0,5,118,0,3,6,0,3,23,9,32,3,0,0,5,0,6,6,91,0,4,38,28,3,3,3,0,0,0,0,0,0,0,0,78,0,12,11,5,0,0,0,0,0,0,0,0,0,0,3,33,0,0,7,6,15,9,0,0,0,0,0,4,0,0,0,46,3,125,77,25,35,25,7,14,0,0,0,0,6,0,9,338,0,12,22,13,3,0,4,0,0,0,0,0,0,0,8,59,0,0,0,4,6,12,6,3,0,0,0,0,0,0,5,42,0,3,5,14,3,4,15,24,0,5,3,7,9,8,9,93,0,3,0,3,0,4,5,4,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,3,12,28,4,17,21,9
LGA16490,0,0,5,16,18,25,24,12,0,0,3,3,3,0,6,115,0,3,7,3,4,20,51,62,14,3,5,10,11,9,7,210,0,6,36,94,0,12,7,0,0,0,0,0,0,0,9,170,0,0,0,3,0,0,0,9,7,0,0,5,3,6,3,48,0,0,0,7,13,18,31,28,12,3,8,3,0,0,0,123,0,98,76,24,19,17,19,5,0,0,3,3,0,0,12,286,0,18,61,32,3,4,3,0,0,0,0,0,0,0,8,135,0,0,3,6,7,9,4,3,0,0,0,3,0,0,0,43,0,3,3,14,8,30,84,380,36,38,47,93,61,41,9,848,0,0,3,3,3,19,15,9,0,3,3,3,10,9,0,85,0,0,0,0,8,4,3,3,0,3,0,3,11,3,0,36,0,0,0,0,3,0,3,5,3,0,0,3,0,0,0,21,0,4,5,22,16,9,10,10
LGA16550,0,0,6,41,39,42,103,96,18,25,32,29,35,21,19,506,9,31,73,84,187,758,867,964,289,497,731,1292,2008,1507,645,9929,0,12,54,70,9,16,12,3,0,0,0,0,0,0,15,185,0,113,169,135,17,41,14,19,0,3,7,0,3,3,22,550,0,0,7,23,67,78,57,24,4,6,9,12,4,0,28,315,24,69,69,56,48,61,148,136,31,37,18,38,34,34,32,810,18,297,711,257,41,18,4,16,9,8,3,14,3,7,65,1459,5,0,27,95,225,381,276,121,45,75,95,122,120,63,75,1728,0,4,20,132,83,108,192,209,39,70,86,114,122,162,44,1392,0,3,19,56,220,384,676,351,64,85,124,115,115,137,55,2419,0,0,0,10,34,44,39,75,22,31,52,59,35,15,30,445,0,0,6,28,28,64,68,19,0,3,17,13,0,0,16,259,0,14,31,94,61,185,370,741
LGA16610,0,0,0,4,10,0,3,3,0,0,0,0,0,0,0,28,0,0,0,0,0,3,7,6,0,0,0,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,12,20,4,5,0,6,0,0,0,0,0,0,0,0,44,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,7
LGA16650,0,0,4,11,10,22,27,17,3,5,3,6,5,8,3,127,7,19,59,77,236,1718,2086,1675,342,336,377,441,510,278,308,8462,0,7,82,130,13,40,35,3,0,3,4,0,0,4,13,338,0,69,185,329,105,254,107,127,26,16,49,15,35,10,54,1382,0,0,3,26,100,196,152,43,9,12,6,12,9,7,24,600,0,37,30,34,34,20,36,20,3,8,3,7,6,3,13,251,9,258,1404,791,113,69,52,40,32,59,54,33,35,15,164,3117,0,0,15,59,222,377,182,78,23,16,17,27,21,14,26,1073,0,4,9,70,40,122,281,379,94,86,159,134,223,158,61,1826,4,3,4,28,99,166,336,206,34,41,32,50,32,27,16,1073,0,0,0,4,16,42,35,35,14,22,29,14,0,3,11,228,0,0,0,7,7,27,49,18,0,5,4,3,0,4,0,134,0,4,7,51,13,63,51,54
LGA16700,0,0,8,25,26,37,35,34,9,3,9,9,10,9,9,219,5,52,76,81,273,2091,3336,3028,669,712,799,1148,1117,594,562,14547,0,0,76,130,10,20,21,4,0,0,0,0,3,0,8,278,0,27,62,93,33,78,30,24,4,5,5,8,18,4,16,394,0,10,13,30,67,101,68,21,3,12,6,10,8,7,20,369,0,63,45,29,26,33,61,46,11,12,8,4,11,8,9,377,0,43,171,105,17,9,10,0,3,3,3,3,3,3,14,391,3,3,30,119,494,1167,478,163,40,52,44,62,65,30,69,2823,0,8,14,108,121,372,639,769,155,232,288,393,513,399,117,4128,0,6,3,47,108,167,391,189,31,43,41,56,69,51,19,1232,0,0,6,104,176,287,194,216,66,118,138,54,103,32,34,1515,0,0,7,18,23,31,49,27,7,0,3,28,12,0,3,191,0,0,23,39,21,85,64,45
LGA16900,0,0,0,7,8,7,14,8,3,3,4,7,0,0,3,68,0,0,0,4,0,7,28,29,0,12,5,8,4,3,3,107,0,0,79,76,7,10,8,0,0,0,0,0,0,0,12,185,0,3,10,16,4,4,10,12,4,0,5,9,3,0,4,82,0,0,3,5,9,11,9,0,3,0,0,3,0,6,0,46,0,135,239,86,17,17,16,8,0,0,0,0,0,0,36,547,0,13,44,28,9,6,0,0,0,0,0,0,0,0,6,105,0,0,3,0,7,3,8,3,0,0,0,0,0,0,3,29,0,0,5,12,0,5,22,55,8,14,15,6,9,10,14,176,0,6,3,0,4,7,6,4,0,0,0,3,0,0,0,38,0,0,0,0,7,6,11,3,0,0,3,0,0,0,0,26,0,0,0,3,0,0,3,5,0,4,0,0,0,0,7,22,0,3,19,38,11,19,10,4
LGA16950,0,0,8,32,37,10,17,13,3,0,4,0,0,0,3,122,3,12,7,3,15,29,40,59,5,6,16,13,9,14,23,252,0,3,53,79,3,7,4,0,0,0,0,0,0,0,4,154,0,14,23,9,0,3,0,3,0,0,0,0,0,0,0,64,0,0,4,11,15,17,9,5,0,0,0,3,0,0,3,68,0,196,177,69,34,27,26,7,3,3,3,3,0,0,17,561,0,15,70,45,3,0,4,0,0,0,0,4,0,0,10,151,3,5,0,7,10,10,4,0,3,0,0,0,0,0,4,49,0,17,12,18,10,6,27,72,9,13,22,31,12,9,14,278,0,13,5,0,7,4,11,14,0,3,3,0,5,3,6,73,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,13,0,0,3,6,0,0,6,5,0,0,3,0,0,0,10,28,0,4,22,53,22,24,11,12
LGA17000,0,0,0,0,3,0,0,0,8,0,3,0,0,0,0,15,0,0,0,0,0,4,5,10,5,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,5,4,0,0,0,0,0,0,0,11,0,17,12,5,3,0,10,5,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,3,3,3,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,4,14,5,3,0,3,0,3,3,43,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,6,3
LGA17040,0,0,0,6,4,4,5,7,4,4,3,0,0,6,7,58,0,0,7,0,0,3,9,3,3,0,3,4,0,0,9,48,0,4,4,9,0,0,0,0,0,0,0,0,0,0,3,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,14,0,61,58,37,8,7,4,3,0,0,3,0,0,0,6,194,0,3,9,8,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4,0,0,3,0,0,0,0,4,5,0,10,31,0,0,3,8,0,3,7,0,0,0,0,3,0,0,5,32,0,0,3,0,3,3,0,0,0,0,0,4,7,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,3,3,7
LGA17080,0,0,0,3,0,3,10,0,0,0,0,0,0,0,0,15,0,0,0,0,3,5,7,7,0,0,0,3,0,0,3,28,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,3,3,0,0,0,0,0,0,0,18,0,16,20,9,4,0,0,3,0,0,0,0,0,0,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,3,12,3,3,5,0,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0
LGA17100,0,0,0,0,5,5,4,5,0,6,4,5,4,0,3,44,4,25,65,41,138,828,1027,896,151,146,175,178,148,66,150,4040,0,3,32,46,3,0,0,0,0,0,0,0,0,0,3,97,0,8,12,50,28,54,21,15,4,0,9,8,3,0,12,217,0,0,0,8,29,54,35,8,5,3,0,0,3,0,6,165,0,24,6,12,5,3,4,3,0,0,0,0,0,0,3,71,3,21,90,54,4,0,0,0,0,3,0,0,0,0,3,174,3,7,8,52,157,221,96,40,15,23,29,22,7,7,8,692,0,0,0,84,91,273,573,890,150,251,375,482,637,470,137,4411,0,0,0,13,19,39,83,42,11,3,3,3,8,3,4,235,0,0,0,0,3,7,3,17,6,8,11,0,7,3,7,73,0,0,0,0,8,7,10,3,0,0,0,0,0,0,0,30,0,0,7,13,9,21,28,17
LGA17150,0,3,19,64,45,59,131,59,13,14,12,12,4,8,9,450,3,29,43,46,74,708,916,532,112,111,121,67,97,29,117,3007,0,9,116,194,10,40,23,6,0,0,0,0,0,0,10,403,0,91,166,213,63,136,121,43,11,7,15,8,12,0,34,932,3,3,8,45,79,101,61,19,0,0,0,7,4,0,12,352,4,182,203,105,87,44,118,53,15,21,6,18,6,7,26,887,0,92,446,310,48,17,22,10,6,13,6,12,7,0,32,1031,3,6,13,60,131,270,124,43,3,3,3,14,11,3,16,706,0,25,13,134,73,129,222,223,38,48,42,33,51,36,37,1108,0,9,20,30,64,126,130,60,14,10,14,3,8,4,10,489,0,0,0,6,11,21,16,40,10,5,7,7,3,0,0,129,0,0,0,9,7,13,17,9,0,0,0,0,0,0,0,61,0,13,39,123,58,214,153,116
LGA17200,0,3,13,55,67,99,129,146,43,57,78,119,136,111,34,1082,9,25,48,86,232,1297,2425,2999,781,1085,1529,2324,3784,2403,1257,20289,0,4,34,55,6,38,36,12,4,10,3,3,7,4,6,222,0,18,35,59,15,36,15,28,3,6,8,0,9,12,12,242,0,3,14,31,77,134,55,35,7,7,9,7,7,8,8,409,3,94,67,67,76,73,174,198,42,57,68,76,106,102,57,1261,3,74,343,138,29,23,13,17,3,10,5,5,9,0,34,713,3,4,25,93,312,516,382,226,78,91,134,153,139,110,95,2357,0,8,14,79,73,213,330,473,81,121,187,298,482,384,75,2805,0,11,5,31,96,238,928,922,316,431,413,712,663,324,144,5229,0,0,0,11,49,86,69,138,80,53,62,44,63,32,20,704,0,0,0,8,15,33,22,11,3,4,4,6,10,3,4,114,0,12,27,65,60,135,248,482
