LGA_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
LGA16200,0,0,0,0,0,0,0,0,0,22,0,23,3,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,3,0,7,0,12,0,0,0,0,0,0,0,0,0,3,0,9,3,3,0,3,0,0,0,8,0,60,7,87,0,0,0,8,0,3,0,11,0,9,0,31,7,3,0,4,0,13,0,17,4,167,3,215,4,3,0,12,0,17,0,19,0,64,0,115,15,11,3,23,3,26,3,19,0,62,0,163,21,13,4,34,5,13,3,10,3,25,0,128,19,4,0,20,0,17,0,8,3,11,0,80,28,0,0,17,4,12,0,0,3,13,0,85,69,8,0,37,10,17,0,5,0,12,0,158,43,3,0,17,7,5,0,6,0,4,0,84,30,0,0,11,0,3,0,0,0,0,0,48,15,0,0,6,0,0,0,0,0,0,0,27,22,0,3,18,0,3,0,0
LGA16260,4,0,0,3,0,11,0,3,3,831,8,865,0,3,0,0,0,0,0,19,3,194,3,225,0,4,0,3,0,4,0,40,3,107,3,163,0,0,0,0,0,8,0,46,0,55,0,120,3,21,0,0,0,17,0,88,8,598,5,739,0,20,0,5,3,47,0,121,6,221,0,433,14,65,5,19,0,129,3,120,11,1227,18,1610,13,90,0,63,3,246,7,134,13,523,6,1104,57,161,8,188,13,368,7,133,21,651,12,1616,183,108,12,298,23,363,14,110,10,422,6,1541,217,62,8,244,12,339,4,79,10,167,3,1147,374,59,8,247,21,241,9,62,10,145,4,1176,1229,56,13,425,45,437,12,92,16,197,6,2529,1098,49,14,288,39,129,19,45,5,78,3,1756,848,27,15,139,31,63,3,19,3,38,0,1187,540,4,0,66,13,123,5,15,3,25,0,803,784,23,12,169,33,120,9,28
LGA16350,3,0,3,3,0,9,0,5,3,250,3,281,0,0,0,0,0,0,0,5,0,71,0,81,0,0,0,3,0,4,0,21,0,76,5,108,0,0,0,0,0,3,0,13,0,45,0,62,6,10,0,4,0,12,0,60,4,483,8,594,3,10,3,6,0,29,3,74,3,171,0,302,13,25,0,19,0,105,4,137,12,1485,17,1817,10,38,0,52,8,226,9,145,21,534,5,1053,60,63,4,155,9,325,10,150,21,519,9,1331,213,82,4,280,21,269,7,81,28,319,11,1322,226,38,8,286,21,234,13,59,18,92,7,1005,438,36,8,276,20,213,3,33,8,86,0,1124,1397,69,14,398,57,279,22,60,22,103,6,2428,903,26,7,262,48,99,9,14,5,41,6,1422,554,18,4,118,21,20,5,0,5,11,0,753,292,4,0,43,17,54,0,11,0,7,0,418,307,7,4,82,15,48,0,13
LGA16380,3,0,0,0,0,6,0,0,3,86,0,103,3,3,0,0,0,0,0,10,0,60,0,75,0,4,0,3,0,0,0,15,4,42,0,67,0,0,0,0,0,3,0,9,0,29,0,39,3,6,0,5,0,12,7,32,3,456,3,530,3,15,0,12,0,19,0,64,16,207,3,328,22,50,3,27,3,45,0,119,10,1798,26,2098,24,64,6,40,3,84,6,136,9,727,6,1095,58,81,3,115,3,84,13,102,17,759,3,1239,124,78,10,205,9,89,12,83,8,457,11,1082,94,36,7,108,10,58,11,45,9,141,3,509,142,31,8,126,8,53,3,34,3,144,4,550,286,42,6,179,16,97,7,29,7,163,3,830,212,28,3,122,12,28,7,14,3,51,0,474,107,13,3,48,11,16,0,10,0,21,0,233,72,3,0,23,5,22,0,4,8,9,0,145,114,11,6,60,5,26,0,5
LGA16400,3,0,0,0,0,0,0,0,0,81,0,84,0,0,0,0,0,0,0,9,0,59,0,68,0,0,0,0,0,3,0,13,0,38,0,50,0,0,0,0,0,0,0,4,0,17,0,19,0,13,0,9,0,0,3,33,3,360,9,434,0,8,0,0,0,16,0,48,5,145,0,228,9,23,0,11,0,24,0,71,9,1235,14,1402,16,38,0,23,5,75,3,95,15,510,8,777,21,70,3,73,8,108,13,90,9,587,5,990,67,55,8,140,4,71,10,70,14,384,9,825,58,20,3,109,6,83,5,41,4,103,3,439,109,21,5,113,7,62,3,28,9,105,4,466,277,34,6,165,17,120,9,31,7,143,3,807,197,8,4,115,20,31,3,8,0,48,0,442,101,4,9,65,10,11,0,3,6,16,0,236,60,0,0,16,3,29,3,3,4,7,0,127,69,9,0,63,5,23,4,8
LGA16490,3,0,0,3,0,0,0,0,0,41,0,51,0,0,0,4,0,3,0,4,0,15,0,21,0,0,0,0,0,0,0,7,0,20,0,27,0,0,0,0,0,0,0,8,0,7,0,13,5,9,0,3,0,4,0,15,0,118,3,152,0,4,0,4,0,6,0,19,3,41,0,88,6,8,0,9,0,22,3,25,6,288,3,380,8,16,0,24,0,40,3,33,7,146,3,279,27,26,0,53,3,65,7,37,5,174,3,400,63,19,0,84,9,45,4,27,3,130,6,394,59,10,3,64,4,50,0,24,9,86,0,311,94,14,4,82,13,59,3,19,4,58,3,354,341,26,6,124,11,94,3,44,13,84,0,743,272,6,3,93,19,47,0,18,3,43,0,504,237,10,5,64,20,37,5,13,0,15,3,400,190,4,7,26,8,46,0,3,0,6,0,298,334,18,10,80,24,53,0,12
LGA16550,3,0,0,0,0,3,0,6,0,318,0,329,0,3,0,0,0,0,0,11,0,80,0,97,0,0,0,0,0,0,0,32,0,61,0,98,0,0,0,0,0,4,0,10,0,21,0,38,4,14,0,0,0,5,0,38,3,280,12,356,0,13,0,0,0,21,3,61,0,92,0,194,9,32,0,11,0,39,0,69,0,618,7,778,9,57,0,31,0,73,4,83,11,294,0,560,25,83,3,65,5,93,3,78,8,347,3,710,69,65,7,144,8,111,3,82,9,234,4,737,77,42,0,134,5,109,4,51,0,100,0,523,172,43,7,132,8,87,4,26,6,109,0,598,717,52,12,266,25,182,6,72,14,144,4,1492,722,32,6,248,27,91,13,31,4,93,4,1266,616,24,13,128,17,43,3,13,3,36,5,904,486,7,3,56,19,74,0,17,0,26,0,691,1192,35,19,233,44,118,13,45
LGA16610,3,0,0,0,0,0,0,0,0,16,0,30,0,3,0,0,0,0,0,3,0,11,0,17,0,0,0,0,0,0,0,3,0,14,0,19,0,0,0,0,0,0,0,0,0,6,0,4,4,8,0,0,0,3,0,12,0,133,13,167,4,6,0,0,0,11,3,25,7,36,0,79,4,10,0,9,0,19,4,35,11,436,12,539,13,20,0,10,4,31,0,32,0,118,7,240,19,22,6,35,3,45,7,33,9,135,6,315,42,24,0,54,4,21,3,16,6,88,7,258,28,13,0,34,4,30,4,3,4,17,0,138,42,11,0,36,0,8,3,5,3,13,4,139,82,8,0,50,3,14,4,5,4,21,3,198,31,3,0,20,0,4,0,3,0,6,0,75,14,0,0,9,0,0,0,0,0,3,0,31,8,0,0,0,0,0,0,0,0,0,0,18,15,0,0,8,0,3,0,3
LGA16650,4,0,0,0,0,0,0,6,3,332,3,346,0,3,0,0,0,3,0,7,3,112,0,124,0,0,0,0,0,0,0,27,0,63,0,94,0,0,0,0,0,3,0,34,3,42,0,78,0,7,0,0,0,16,0,52,3,420,4,509,4,16,0,0,0,27,0,64,4,107,3,221,9,50,0,14,0,73,0,77,9,940,7,1194,12,75,3,35,3,145,5,91,11,272,0,655,39,130,8,113,10,193,10,79,7,275,8,871,125,96,7,223,6,142,4,62,11,154,0,842,128,58,6,175,3,86,3,29,12,45,0,551,236,32,14,169,16,80,4,30,0,56,0,640,702,42,13,224,38,148,8,34,11,83,3,1302,506,20,7,134,32,46,0,12,0,23,0,775,355,9,3,61,18,26,4,0,3,23,0,505,238,3,0,34,12,39,3,3,0,9,0,342,382,8,4,69,20,32,0,9
LGA16700,4,0,0,0,0,3,0,6,0,423,0,431,0,3,0,0,0,0,0,10,0,132,0,152,0,4,0,0,0,4,0,40,0,69,0,124,0,0,0,0,0,3,0,17,0,28,0,51,0,6,5,3,0,5,0,47,0,350,5,427,3,17,0,4,0,32,3,63,7,116,0,238,7,42,0,11,0,61,0,70,4,695,3,899,11,43,0,30,3,121,5,93,6,300,0,614,29,72,0,98,4,170,9,72,8,329,8,808,88,65,0,154,8,161,6,55,14,227,0,783,108,42,3,146,10,142,7,42,11,93,0,599,212,28,0,141,11,119,7,37,9,95,3,657,638,46,14,246,25,209,5,46,9,129,3,1369,601,20,8,179,25,99,9,21,5,46,0,1016,444,14,3,81,15,41,3,17,5,30,0,650,323,12,3,33,11,83,0,8,3,14,0,491,569,17,15,114,29,76,3,17
LGA16900,3,0,0,0,0,0,0,3,0,79,3,90,0,0,0,0,0,3,0,0,0,45,0,45,0,3,0,0,0,0,0,11,0,25,0,40,0,0,0,0,0,3,0,8,0,14,0,29,0,4,0,3,0,3,0,15,0,283,6,319,0,3,0,5,0,14,0,45,0,142,3,216,3,15,3,7,0,24,0,71,7,1114,13,1257,9,25,0,22,4,58,0,91,4,341,9,561,22,34,0,49,3,94,3,63,8,348,4,630,63,50,0,99,9,77,5,48,6,227,3,583,59,11,3,80,6,93,3,25,7,58,4,357,103,18,5,92,7,64,7,20,13,52,0,385,284,33,8,173,21,81,0,18,6,51,3,672,181,7,7,99,9,28,3,7,0,20,0,363,116,3,7,47,11,12,0,0,0,3,0,200,47,0,3,19,3,17,0,0,3,8,0,109,66,7,3,25,8,22,0,5
LGA16950,6,0,0,0,0,3,0,0,0,167,4,179,3,3,0,0,0,0,0,10,3,96,3,118,0,0,0,0,0,3,0,19,0,61,0,95,0,0,0,0,0,0,0,11,0,52,0,74,11,14,3,11,0,12,3,56,8,652,16,768,3,13,0,15,0,24,3,100,6,258,0,414,16,63,10,27,0,50,3,162,20,2293,33,2673,21,67,8,54,0,105,6,162,19,820,16,1286,56,115,9,130,5,130,20,142,15,878,7,1509,120,110,11,217,10,129,6,86,17,599,5,1310,97,32,6,161,4,79,6,47,12,182,4,638,155,40,5,142,8,53,5,32,6,154,3,618,306,52,16,215,19,111,10,60,12,187,4,987,209,26,4,121,9,45,0,23,4,75,4,530,126,16,0,55,9,25,3,9,4,27,0,274,62,3,0,17,4,19,0,12,4,19,0,143,96,15,10,67,3,22,6,20
LGA17000,0,0,0,0,0,0,0,0,0,16,0,20,0,0,0,0,0,0,0,5,0,8,0,15,0,0,0,0,0,0,0,3,0,5,0,10,0,0,0,0,0,0,0,3,0,3,0,7,3,7,0,8,0,3,0,4,0,68,5,100,0,0,0,0,0,3,0,11,3,27,0,46,0,10,0,5,0,8,0,16,6,173,0,220,9,6,0,4,0,24,3,19,3,58,3,128,4,15,0,25,3,27,0,19,0,81,0,171,17,10,0,34,0,22,0,20,3,59,0,161,24,3,0,25,4,33,0,9,4,18,0,121,35,3,0,24,0,23,0,7,0,17,0,123,86,8,0,69,9,74,3,9,4,21,0,288,66,8,6,49,10,11,0,4,0,9,0,165,82,4,3,30,0,0,5,0,0,4,0,128,33,0,0,7,0,24,4,0,0,0,0,64,90,0,0,33,8,24,3,4
LGA17040,6,0,0,0,0,0,0,0,0,8,0,17,0,0,0,0,0,0,0,3,0,13,0,18,0,0,0,3,0,3,0,3,0,15,0,19,0,0,0,0,0,0,0,0,0,3,0,10,6,10,0,4,0,3,0,3,0,74,0,104,7,3,0,0,0,4,3,14,0,26,0,55,8,12,0,12,0,10,0,24,3,227,6,309,11,16,0,18,3,23,3,18,8,81,0,180,40,23,4,34,3,19,0,23,0,88,0,237,58,25,3,58,3,17,3,9,0,52,0,226,38,7,0,37,3,18,0,8,5,15,0,144,81,6,0,22,7,3,0,6,0,27,0,154,117,11,0,62,5,19,4,6,0,18,0,255,84,9,0,36,6,13,3,3,0,13,3,163,31,7,0,7,4,3,0,0,0,5,0,70,26,0,0,6,0,5,0,0,0,3,0,38,41,3,3,12,0,10,0,3
LGA17080,4,0,0,0,0,0,0,0,0,10,3,20,0,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,3,0,6,0,9,0,0,0,0,0,0,0,3,0,4,0,10,3,0,0,0,0,0,0,7,4,71,0,87,0,0,0,4,0,3,0,9,0,25,0,45,8,4,0,3,0,6,0,16,3,217,9,263,0,3,3,16,0,11,0,27,7,61,0,135,24,12,3,33,3,23,0,9,0,57,0,169,37,9,3,45,3,21,0,9,3,44,3,178,15,4,0,44,0,20,4,5,3,12,0,97,32,4,6,30,5,8,3,3,4,7,0,103,84,11,6,58,6,26,0,3,4,8,0,199,44,3,0,28,6,3,3,3,3,9,0,96,22,3,0,10,0,0,0,0,0,4,0,40,12,0,0,5,0,5,0,0,0,3,0,25,24,0,0,13,4,7,0,0
LGA17100,0,0,0,0,0,0,0,0,0,158,3,155,0,0,0,0,0,0,0,3,0,27,0,39,0,0,0,0,0,0,0,10,0,22,0,32,0,0,0,0,0,0,0,10,0,11,0,20,0,3,0,0,0,4,0,18,4,87,0,118,0,10,0,0,0,14,0,25,0,31,0,80,4,26,0,0,0,32,0,24,3,196,0,275,3,20,4,4,4,26,0,27,0,76,0,163,16,28,6,36,0,62,4,26,5,70,3,255,28,23,0,58,0,53,0,19,3,48,3,233,39,11,0,51,5,37,5,9,0,27,0,187,68,8,3,55,5,29,0,5,0,20,0,191,185,11,6,66,12,68,3,8,3,24,3,395,159,13,3,30,10,32,0,6,0,11,0,265,108,7,5,21,3,10,0,6,0,10,0,167,63,3,0,3,6,5,0,0,0,3,0,87,121,16,3,27,4,15,0,10
LGA17150,4,0,0,3,0,7,0,10,3,263,3,294,3,4,0,3,0,0,0,12,0,129,0,151,0,0,0,0,0,3,0,29,0,66,4,108,0,0,0,0,0,0,0,14,0,41,0,62,0,9,0,3,0,10,0,40,0,575,3,644,3,11,0,5,0,26,6,97,4,234,4,391,8,49,0,14,0,66,0,132,12,1518,15,1820,11,63,0,38,3,133,10,172,14,910,5,1350,38,103,6,125,6,176,17,228,20,1139,10,1866,128,110,9,205,8,182,12,165,26,858,0,1716,135,58,7,215,11,211,8,123,18,293,0,1070,247,74,6,240,14,179,6,92,13,280,0,1147,989,109,26,485,49,343,25,155,26,370,4,2574,972,49,19,371,50,103,14,69,22,161,0,1828,820,37,12,219,24,70,6,21,7,98,3,1321,530,22,9,81,21,150,3,24,8,51,0,898,878,64,24,334,50,159,7,63
LGA17200,7,3,0,3,0,13,0,13,4,539,0,577,3,5,0,3,0,3,3,27,0,75,0,118,0,9,0,4,0,6,0,49,3,55,0,127,0,0,0,0,0,5,0,50,0,35,0,99,3,41,0,5,0,9,0,55,4,268,3,390,0,36,0,10,0,44,7,106,5,83,0,289,12,159,7,15,0,83,11,101,5,450,5,856,23,191,4,52,3,132,10,98,12,159,4,686,48,279,8,173,8,225,15,84,9,226,12,1083,164,185,10,314,16,192,14,86,10,174,3,1161,203,111,5,322,15,215,7,68,5,71,3,1029,417,81,10,337,16,198,6,35,3,106,0,1216,1695,108,34,524,54,453,21,73,17,174,9,3156,1809,55,28,471,51,145,14,56,3,72,8,2726,1671,39,27,297,41,113,6,25,0,70,0,2289,1325,26,24,122,36,350,3,29,14,40,5,1975,4093,90,63,657,113,406,17,98
LGA17310,7,0,0,0,0,3,0,0,0,46,3,61,0,0,0,0,0,0,0,0,0,20,0,25,3,0,0,0,0,0,0,8,0,25,0,40,0,0,0,0,0,4,0,3,0,12,0,19,4,8,0,12,0,3,0,19,3,222,6,279,10,6,0,5,0,13,0,54,5,91,3,180,18,33,3,17,3,42,4,70,16,737,24,968,27,33,3,41,6,83,7,79,7,239,13,542,59,35,4,96,10,110,4,70,9,260,8,655,126,30,5,142,10,77,7,48,3,174,6,619,127,17,5,102,13,49,0,23,0,39,3,376,148,19,3,108,9,51,3,12,3,35,3,388,313,20,10,159,25,72,0,32,6,56,3,691,206,5,6,103,7,19,4,5,0,12,0,372,112,6,4,27,3,11,0,3,0,14,0,178,63,0,3,11,0,10,0,0,0,4,0,96,78,8,0,58,6,7,0,7
LGA17350,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,3,0,29,0,33,0,0,0,0,0,4,0,3,3,6,0,15,3,5,0,3,0,7,0,9,0,112,3,146,7,3,0,7,0,4,0,8,5,27,0,64,11,8,0,13,0,10,0,3,4,39,0,93,13,5,0,19,0,9,3,3,3,26,0,83,8,0,0,12,0,6,0,0,0,5,0,42,20,5,3,10,0,9,0,3,0,8,0,56,23,4,0,22,0,7,0,0,0,9,0,69,16,0,0,9,0,0,0,0,0,0,0,27,6,0,0,7,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,5,10,0,0,3,0,0,0,0
LGA17400,0,0,0,0,0,0,0,0,0,3,0,11,0,3,0,0,0,3,0,0,0,8,0,17,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,4,0,3,0,9,4,0,0,4,0,0,0,11,0,59,0,86,0,0,0,0,0,4,0,3,0,27,0,38,7,11,0,4,0,9,0,19,0,144,3,190,13,3,0,10,0,4,0,12,3,38,0,84,15,8,0,17,0,13,3,10,0,34,0,103,14,9,0,19,3,10,3,7,0,18,0,84,10,3,0,7,3,3,0,0,0,4,0,31,13,6,0,10,0,0,0,3,0,3,0,42,26,3,0,13,0,5,0,0,0,4,0,49,11,0,0,3,3,0,0,0,0,4,0,29,3,0,0,3,0,0,0,0,0,0,0,10,3,0,0,3,0,0,0,0,0,0,0,5,13,0,0,3,0,3,0,0
LGA17420,10,4,0,3,0,3,0,3,3,441,3,466,0,0,0,0,0,3,3,9,0,137,0,157,0,3,0,0,0,3,0,20,4,84,0,113,0,0,0,0,0,0,0,16,0,29,0,42,3,10,5,0,0,3,0,30,5,387,0,441,3,9,0,7,0,24,0,63,8,128,0,245,8,43,0,8,0,32,3,85,0,842,5,1035,14,34,4,37,3,69,6,95,6,522,4,800,37,77,5,73,4,113,7,126,21,658,6,1129,69,71,3,106,3,109,7,113,9,472,3,978,63,37,0,110,4,123,6,70,7,190,0,608,111,41,3,132,6,106,3,61,17,169,6,661,469,60,5,246,31,240,9,78,16,219,3,1380,459,55,4,242,19,85,3,59,12,112,0,1054,429,28,6,144,19,51,8,25,0,52,0,760,302,14,6,47,6,97,3,18,3,31,0,539,673,43,11,250,40,145,3,41
LGA17550,3,0,0,6,0,0,0,0,0,111,0,127,4,3,0,0,0,0,0,9,0,74,3,100,3,0,0,0,0,3,0,16,0,41,0,64,0,0,0,0,0,0,0,4,0,29,0,36,5,9,0,9,0,3,0,44,7,442,7,537,4,11,0,16,0,23,0,65,8,205,3,344,10,50,4,14,0,37,3,127,19,1748,33,2039,18,50,0,41,8,92,4,159,19,649,6,1047,36,107,9,104,11,120,12,118,19,650,17,1204,111,93,7,208,11,113,6,81,8,432,3,1070,86,48,0,151,3,72,11,49,6,107,3,554,149,36,8,147,12,58,5,24,4,121,3,577,349,47,8,248,21,96,11,30,15,161,6,991,220,21,11,111,14,43,8,26,4,48,4,511,114,10,0,56,8,14,3,4,3,32,0,244,60,4,0,16,0,22,0,6,3,14,0,121,83,22,4,46,10,18,3,9
LGA17620,5,0,0,3,0,0,0,0,0,23,0,31,3,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,4,0,5,0,18,0,0,0,0,0,0,0,0,0,4,0,3,9,0,0,0,0,3,0,3,0,45,0,58,0,3,0,0,0,3,0,5,3,17,0,29,3,10,0,5,0,8,0,19,3,168,0,222,7,8,3,6,0,23,0,15,0,53,0,117,19,19,0,30,3,14,0,16,3,54,0,158,22,24,0,49,3,18,3,6,0,33,0,158,25,3,0,16,0,14,0,3,0,6,0,68,43,6,0,26,0,13,0,8,0,9,0,100,72,6,0,46,3,27,4,0,0,12,0,179,50,9,0,24,0,5,4,0,0,0,0,96,29,3,0,22,3,0,0,0,0,0,0,57,7,0,0,4,0,3,0,0,0,0,0,23,36,0,3,18,3,3,0,0
LGA17640,4,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,3,0,3,0,7,0,30,0,55,0,3,0,0,0,3,0,5,0,8,0,25,5,5,0,6,0,10,0,11,3,93,3,135,8,7,0,9,0,17,0,5,3,36,0,87,13,9,0,13,0,8,3,15,0,40,0,103,15,8,0,18,3,12,0,4,3,22,0,93,9,0,0,17,0,4,0,7,0,3,0,51,23,0,0,13,3,12,0,3,0,3,0,56,47,6,5,26,3,8,0,0,0,3,0,104,25,0,0,22,3,6,0,3,0,3,0,59,17,0,0,8,0,3,0,0,0,4,0,40,6,0,0,0,0,0,0,0,0,0,0,13,18,5,0,12,0,3,0,4
LGA17650,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,41,0,49,0,3,0,0,0,0,0,7,0,14,0,25,3,6,0,5,0,7,0,6,0,95,0,132,3,4,0,7,0,8,0,5,0,24,0,58,9,8,0,16,0,8,0,3,0,33,0,76,13,3,3,20,0,3,0,5,0,18,0,70,7,3,0,12,0,6,0,3,0,4,0,39,15,4,0,7,3,4,3,0,0,4,0,50,38,3,0,18,0,6,0,3,3,12,0,85,13,0,0,9,0,11,0,0,0,3,0,33,16,0,0,4,0,0,0,0,0,0,0,22,4,0,0,3,3,0,0,0,0,3,0,14,11,0,0,3,3,0,0,0
