LGA_CODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
LGA17550,7,11,7,0,3,0,14,191,5,54,52,27,8,6,4,0,6,3,3,3,4,0,17,202,0,3,3,3,4,26,54,33,8,5,3,3,7,10,5,164,0,0,0,0,0,7,5,12,0,0,3,3,0,3,0,42,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,27,15,16,9,3,0,0,0,0,0,0,9,91,0,42,20,3,0,0,0,0,0,0,0,0,0,0,7,76,0,121,84,20,17,18,23,7,0,0,3,0,0,0,19,306,8,19,65,260,575,505,530,246,51,65,34,30,30,18,112,2530,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,16,0,0,0,6,63,77,65,77,28,23,16,41,24,13,37,467,0,7,13,4,7,10,6,7,0,0,3,0,0,0,3,62,3,0,0,11,7,7,7,3,3,0,0,0,0,0,6,54
LGA17620,7,4,3,3,0,7,0,66,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,5,23,38,24,29,20,6,0,12,3,3,3,15,184,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,6,6,3,3,0,8,17,16,13,0,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA17640,4,0,0,0,0,0,0,13,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,3,0,0,0,0,0,0,0,0,3,12,0,0,0,14,19,7,9,14,3,0,0,3,0,0,5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17650,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,0,0,0,0,0,0,0,0,0,0,15,0,0,3,11,21,4,12,0,0,6,0,0,0,0,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
LGA17750,11,17,3,0,0,0,0,82,0,14,20,5,0,0,0,0,0,0,0,0,0,3,4,50,0,4,0,0,0,0,9,0,4,0,0,0,0,0,0,19,0,0,0,0,5,7,9,18,3,6,0,3,12,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,9,9,13,20,16,8,5,4,3,6,4,3,8,113,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,43,30,9,4,0,10,0,0,0,0,0,0,0,0,104,3,3,22,59,78,57,99,40,21,13,7,15,7,6,13,442,0,0,0,0,3,3,13,19,8,9,3,8,11,0,4,92,0,0,0,0,18,33,27,57,18,40,53,86,59,17,12,423,0,4,0,0,4,3,0,3,0,5,0,0,0,0,3,26,0,0,0,3,4,0,4,7,0,0,6,0,0,0,0,29
LGA17850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,10,3,7,0,4,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17900,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,7,14,14,8,10,3,0,0,0,0,0,3,58,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,14,0,0,0,0,0,9,0,19,0,0,3,6,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17950,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18020,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,0,0,0,0,0,0,0,0,0,0,26,0,0,6,16,12,13,16,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,7,4,3,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
LGA18050,96,82,100,78,82,37,23,1024,3,69,117,48,10,19,48,109,39,64,101,89,45,33,26,831,0,0,5,5,23,48,76,46,13,18,13,20,4,14,14,306,0,0,0,0,16,30,35,39,6,3,4,6,13,10,3,168,0,0,4,27,11,12,11,0,4,0,0,0,3,0,4,82,0,0,6,17,42,42,14,14,0,0,4,0,3,3,3,153,0,30,16,5,0,3,0,0,0,0,0,0,0,0,3,60,0,12,21,6,4,12,17,23,11,5,12,15,15,8,6,181,8,6,24,116,263,248,386,249,80,73,76,64,61,49,61,1754,0,0,0,3,0,3,11,7,0,0,0,0,0,0,0,28,0,0,0,15,30,64,61,77,22,23,30,34,18,12,14,407,18,44,54,13,56,25,36,22,5,11,9,12,16,5,8,341,0,0,31,29,32,26,32,27,3,3,10,4,5,3,3,212
LGA18100,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,4,9,4,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18200,0,0,0,0,0,0,0,0,0,11,17,10,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,8,16,15,15,0,0,0,3,0,0,0,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA18230,5,0,0,0,0,0,0,43,0,9,13,4,0,0,0,0,0,3,0,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,4,3,12,0,0,5,3,4,10,4,49,0,0,9,6,3,3,0,0,0,0,0,0,0,0,8,27,0,0,3,6,4,5,7,5,0,0,0,0,0,3,3,43,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,28,23,9,0,0,3,0,0,3,0,0,0,0,0,66,5,3,19,51,60,79,58,29,17,20,7,5,10,0,31,397,0,0,0,0,0,0,3,15,10,11,5,6,13,8,8,72,0,0,0,0,8,18,34,58,9,18,19,14,17,0,6,213,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3,3,6,4,0,0,0,0,0,0,0,21
LGA18250,17,14,8,7,3,0,7,308,10,83,166,93,19,10,10,14,3,11,6,9,6,7,20,470,0,0,14,18,78,251,311,181,54,51,80,112,124,84,75,1425,0,0,0,12,76,244,559,532,88,92,124,125,140,98,98,2199,0,6,18,118,59,33,16,9,3,0,3,0,0,0,6,272,0,3,13,68,216,244,182,133,24,21,32,30,33,31,21,1053,0,7,0,5,4,0,0,3,0,0,0,0,0,0,0,22,0,31,24,5,13,7,16,17,0,0,6,4,10,3,0,143,11,10,36,136,220,214,357,156,59,47,39,24,21,28,29,1381,0,0,0,5,4,20,18,19,7,10,9,19,22,6,0,130,0,0,0,18,74,153,119,156,61,50,38,61,93,34,22,897,0,17,12,9,41,25,21,14,5,6,6,11,3,11,0,176,3,0,8,32,70,62,94,66,28,18,17,32,32,23,19,503
LGA18350,3,5,0,0,0,0,6,117,3,44,47,41,15,0,8,8,0,0,0,0,4,0,9,180,0,3,0,7,0,0,7,3,0,0,0,0,3,3,0,33,0,0,0,0,3,7,9,6,0,0,3,0,0,0,3,28,0,0,0,14,3,3,3,0,0,0,0,0,0,3,0,33,0,0,3,16,6,4,3,3,0,0,0,0,0,0,3,44,0,22,20,12,4,0,0,0,0,0,0,0,0,0,0,63,0,72,54,24,16,11,4,3,0,3,0,0,0,0,3,196,5,23,61,116,209,121,72,34,15,10,8,6,8,5,28,716,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,16,21,10,23,3,0,4,15,13,6,7,136,0,14,14,6,31,6,4,0,0,0,0,0,0,0,4,73,0,0,3,3,5,4,8,10,0,0,0,4,3,0,0,45
LGA18400,0,0,0,0,0,0,0,147,0,39,83,39,14,10,0,0,0,0,0,0,0,0,23,206,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,9,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,18,0,0,14,27,21,27,9,0,0,3,0,0,3,0,5,115,0,0,8,3,12,6,4,3,0,0,3,0,0,0,0,33,0,46,58,20,20,13,0,0,0,0,0,0,0,0,12,166,0,23,48,26,15,4,5,8,0,0,3,0,0,0,3,134,0,5,14,51,121,95,85,33,17,4,11,0,3,3,21,473,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,15,0,0,0,4,12,43,20,10,0,0,6,0,8,0,7,105,0,7,4,0,16,3,0,0,0,0,0,0,0,0,0,40,0,0,3,5,0,4,0,3,3,0,0,0,0,0,0,28
LGA18450,11,42,15,0,4,0,19,472,16,469,1259,516,55,26,34,17,0,14,13,10,15,7,166,2617,0,9,3,3,6,29,39,17,10,3,5,9,10,10,10,173,0,0,0,5,17,36,89,53,28,17,11,14,17,11,17,308,3,18,19,150,111,124,71,45,9,3,18,15,0,6,23,617,0,0,18,37,45,38,35,30,6,17,18,42,73,51,13,415,3,131,153,48,11,0,0,5,0,0,0,0,0,0,25,389,0,361,195,58,30,17,23,19,5,0,7,7,3,0,28,739,14,23,51,236,433,346,428,246,70,48,76,44,32,14,103,2158,0,0,0,4,6,11,28,48,10,17,24,25,47,20,7,260,0,0,0,24,203,300,161,122,35,39,54,40,41,15,31,1056,0,54,36,27,111,60,31,14,0,5,0,3,6,0,14,354,0,3,7,14,12,7,20,27,0,3,4,3,5,7,4,123
LGA18500,40,26,24,24,27,11,7,388,7,53,51,40,25,19,24,24,11,6,24,19,17,8,15,344,0,0,0,12,14,27,39,14,3,3,9,11,3,7,6,154,0,0,0,3,13,30,33,18,9,0,5,3,3,9,5,130,0,7,3,18,12,7,3,4,0,0,5,0,0,0,3,66,3,0,11,36,64,47,31,15,5,0,4,5,10,4,3,242,0,12,0,0,5,3,0,0,0,0,0,0,0,0,0,27,0,27,11,8,7,3,8,25,0,7,6,3,8,4,4,135,7,26,56,156,213,223,278,178,75,53,56,54,46,36,47,1501,0,0,0,6,0,3,3,3,0,0,0,0,0,0,0,18,0,0,3,10,23,49,42,54,13,19,14,11,22,10,12,275,14,75,49,3,36,24,15,4,3,3,6,4,7,3,7,240,0,5,10,21,39,29,42,30,3,11,13,14,15,11,13,252
LGA18710,4,13,0,0,0,0,0,43,0,3,4,5,3,0,3,0,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,13,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,14,10,10,3,6,0,0,0,0,0,0,0,0,64,3,0,6,29,38,25,32,32,3,0,6,0,3,3,3,189,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,4,3,3,4,0,0,0,0,0,0,0,23,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,12
LGA19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,6,7,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19499,0,0,3,0,4,14,7,45,0,3,6,3,3,0,0,0,0,3,0,7,7,6,8,49,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,12,0,0,0,0,0,0,4,5,0,4,0,3,9,3,8,39,0,0,3,8,8,7,7,5,0,0,0,0,0,0,3,33,0,0,0,0,5,3,7,8,0,0,0,0,4,4,14,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,16,6,3,0,0,0,3,0,0,0,0,4,8,3,48,0,0,4,15,51,42,56,30,3,6,0,4,14,3,84,324,0,0,0,0,0,0,0,0,0,0,0,3,4,23,0,32,0,0,0,0,5,21,4,3,0,3,3,3,14,16,12,89,0,0,0,0,4,3,0,0,0,0,0,0,3,0,4,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13
LGA19799,0,0,0,0,3,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
